"gene","num_of_experi","mean_rls","mean_rls_rela","std_mean_rls","std_mean_rls_rela","cv_mean_rls_rela"
"PMC1",11,30.9136363636364,1.22228248919417,4.60673913463151,0.182337225944151,0.149177647193787
"VMA21",10,4.3748432,0.170330033879918,1.66036651546805,0.0654795406841647,0.384427450594694
"ADH1",14,25.0607142857143,0.934924899918019,12.9157801302758,0.480906094688168,0.514379384622591
"SAS2",8,32.353605,1.18032554760074,2.23019168771911,0.125046532483602,0.105942409479982
"TOM1",6,32.2791666666667,1.213036261272,1.99182182101378,0.101617063547068,0.0837708375185024
"SIR3",10,21.92,0.862920468851725,1.53802723570741,0.110728164152232,0.128317925172845
"TIF2",9,32.6722222222222,1.21577236865989,3.65075857794575,0.0766378554494297,0.0630363523838803
"RAD52",6,10.725,0.427179923245853,1.63301867717427,0.0475198628142187,0.111240861820348
"PIB1",7,32.83,1.1593725261681,4.4931067573933,0.147090517364551,0.126870797819151
"RAS2",5,22.88,0.852771342720685,4.52736126236906,0.152007658055327,0.178251367559282
"ADH5",7,27.375,1.08305493267164,3.3962908689726,0.301634927966501,0.278503812565109
"VMS1",7,29.275,1.12593176895077,2.02134443708472,0.106931764517693,0.0949717979956633
"MRPL32",6,26.1083333333333,1.08052171353911,6.4157163798493,0.243177328667007,0.225055476090814
"EAP1",7,15.8444142857143,0.623773784746326,7.50768090478646,0.292296533727562,0.468593808966229
"DBP3",5,31.62,1.32149284043612,2.13793124304782,0.18438893310286,0.139530784776713
"DLT1",9,30.97208,1.14452176327942,5.46057659387724,0.162341084111334,0.141841849862405
"PKH3",4,29.975,1.08653924900681,2.29945645751338,0.0611152149688037,0.0562475907102926
"RFX1",2,27.55,1.16922177237967,0.494974746830583,0.0560977741475752,0.0479787286490584
"SNF1",5,30.608334,1.1932635065065,8.03924888610746,0.276226961429548,0.23148865269353
"PMT1",3,34.4333333333333,1.35822690760003,6.81731863222876,0.38584693483396,0.284081350969366
"DAL80",6,28.6416666666667,0.992342915545423,2.20350100219325,0.0823464931354197,0.0829818924944503
"HRD1",6,32.2166666666667,1.34262244934124,4.57104109220937,0.124428541251463,0.0926757491002133
"PDA1",7,18.3394085714286,0.773981151890828,4.35726809463387,0.204274901823608,0.263927488834278
"RTG1",4,24.54375,0.985904428406327,9.28779160600983,0.378353658288516,0.383763017374929
"HSE1",7,28.3535714285714,1.10504459390868,7.41302947197574,0.253701459707699,0.229584815948761
"YGR130C",6,24.9916666666667,0.952212548577515,6.91400149455196,0.238396102277892,0.250360177078138
"MRPL4",6,27.0875,1.15456301732064,8.70717735549242,0.370270156755142,0.320701556519988
"PKH1",6,32.1291666666667,1.25217595370163,3.16967729692893,0.127794306857119,0.102057787070051
"BUG1",4,38.25,1.38831512229656,5.99013077208392,0.206621868170141,0.148829228214662
"LYS12",4,25.8375,0.992425207848199,4.57718527044733,0.227947859729817,0.229687696289032
"RPL19B",5,32.755,1.14545975282728,5.69968200867382,0.241443375539419,0.210782941036102
"SAP185",4,30.24375,1.03825628030991,4.9318849929143,0.119945386158473,0.115525798815944
"DER1",5,33.35,1.40232100907654,0.522912516583797,0.191089084339461,0.136266292170363
"IRE1",4,24.71875,0.975969861343043,3.94040897835068,0.23713726908613,0.242976016451781
"SPT8",6,30.35,1.17003955998065,2.86452439333304,0.100534201501796,0.0859237627003469
"TIF4631",5,29.49,1.16572465203205,3.61207177392698,0.132649337192505,0.113791311662901
"PMT3",4,29.475,1.09793757755113,3.86237189647329,0.265399474954852,0.241725468169882
"MRPL44",5,32.545,1.28367352716057,3.96162845304806,0.205078787238452,0.159759302423318
"PTR2",9,28.7462966666667,1.11377544962467,2.69499349388825,0.0596496826414422,0.0535562914962287
"TAT2",7,32.7141942857143,1.22305235891623,2.99939544090059,0.0832994190070035,0.0681078110840788
"RPL21B",5,37.035,1.49081841221666,4.91278943167728,0.221975925542511,0.148895347497392
"BPT1",4,27.7625,1.07526481234454,5.10512405987031,0.188121772598844,0.174953900136151
"NST1",3,31.1166666666667,1.28532757795531,0.734988662044071,0.149273644002178,0.116136653847918
"VID30",3,28.7333333333333,1.12039960942337,2.61836462956047,0.0799677844649399,0.0713743416120041
"MTM1",5,32.862564,1.19938990040017,6.9120659191359,0.218124867160196,0.181863184847079
"EOS1",1,33.9,1.23948811700183,NA,NA,NA
"BST1",2,34.4,1.13941464976741,7.70746391493337,0.0631226162366774,0.0553991615340058
"LAT1",6,24.5083333333333,0.955651770321828,2.98758542416224,0.178702121466225,0.186995019541526
"BCS1",8,21.04375,0.843279784146375,4.70496982683509,0.182121466422708,0.215968021345447
"ALG3",2,28.25,1.10431510833212,1.66170093578839,0.0115417676585997,0.0104515165748583
"SAP190",6,30,1.08542817971227,6.09354166310529,0.112999909142226,0.104106297638394
"SOL2",3,21.4,0.917041795926749,7.92511829564708,0.303295250571725,0.330732199905043
"KGD1",6,26.8263883333333,0.964495304752395,3.0609933624261,0.209670065682137,0.217388373638546
"SHY1",4,31.3375,1.23228170858957,2.54406990207948,0.217273429897803,0.176317986693552
"PRE9",2,22.925,0.874810489308638,1.09601551083915,0.03120811136182,0.035674139420166
"YPT6",4,26.75,1.11806119780108,5.7850381733111,0.201769830354744,0.180464030727093
"ALG9",5,27.448684,1.00929641440414,1.42495101995823,0.10584340039623,0.104868499368163
"PMT2",3,29.35,1.11433904027252,2.2951034835057,0.20715302810925,0.185897667247294
"SIP2",6,29.9333333333333,1.14150107255993,4.12854897835386,0.181472739529538,0.158977283413819
"URE2",5,30.715,1.1494764764549,2.64714468814986,0.134485860092235,0.116997487853778
"PDB1",8,11.9738975,0.539928636251253,2.95828140787253,0.158622164245842,0.293783573598101
"PIN3",4,29.8125,1.17180790676153,2.03034274610635,0.129121986387157,0.110190403770192
"SLX8",6,29.2670045,1.02499453272828,10.0316252625445,0.339076608226989,0.330808211556456
"ACO2",3,28.7833333333333,1.13196717232809,3.26241219549789,0.0502212128529813,0.0443663156323629
"PPH22",4,29.55625,1.16569489533307,3.29370453795318,0.126696494622561,0.108687526324254
"PPH21",4,33.95,1.33646445839926,3.22909946166626,0.0868847634150068,0.0650109046065263
"RPS11A",2,29.1,1.20368715083799,5.939696961967,0.390765378742868,0.324640317436987
"SKP2",4,29.54375,1.07872960388336,1.78551754868628,0.193706542457095,0.17956913554589
"EUG1",3,31.0333333333333,1.13671384513117,5.70883817718924,0.360087796925086,0.316779634969198
"RPL13A",6,34.875,1.33468099750342,3.75216604110213,0.158502771035201,0.118757044815718
"COS12",6,28.0611116666667,1.08489505095624,4.70616506455274,0.123132357626437,0.113497022147816
"PMT6",3,30.5583333333333,1.15410165865838,1.92424227511333,0.137609096677996,0.119234814061323
"CHD1",5,30.745,1.13420560494365,2.16083028023952,0.172308645704976,0.151920114795709
"CKA2",7,35.8642857142857,1.25893730670657,4.68554641830547,0.317598532033543,0.252275097688854
"MTG2",3,32.225,1.28092775184748,2.55893044063335,0.159921308230964,0.124848031436832
"ROM2",3,29.475,1.19899338276475,13.4234170388914,0.515797870765371,0.430192424895622
"CLB2",4,26.2375,1.04841218328853,3.42670273975825,0.032985262760035,0.0314621131705765
"TSA1",3,13.55,0.608250361717922,0.589491306127579,0.140562811703872,0.231093675484007
"RPL22B",6,27.4375,1.07757694783269,2.62558326853292,0.0945258517582085,0.0877207441643274
"RIM1",3,29.0166666666667,1.12974959900555,0.505799696849785,0.0441611543956464,0.0390893295598589
"SIN4",5,29.965,1.17952654195164,1.84751522321198,0.162027552532185,0.137366601572267
"AAC1",3,25.2653833333333,1.04238437779252,1.25425971825349,0.017022088470162,0.0163299535495823
"SAP155",4,38.23125,1.27402996185257,1.4478971821231,0.0405064345007354,0.0317939418330751
"AGC1",3,33.05,1.21457205428455,4.72863616701476,0.169856702659822,0.139849012712447
"IDP3",3,29.3666666666667,1.1515424981064,4.56079305969185,0.0903919663140334,0.0784964223749227
"IDP2",3,29.4833333333333,1.15212772183301,6.35813127682445,0.156362538475568,0.135716323383661
"SIR4",4,24.0875,0.851284770580595,0.965552518854706,0.121342105558237,0.142539969880442
"RHO0",6,22.9252133333333,0.862674179997577,3.76898902533115,0.125888273271106,0.145927948453795
"CPR1",3,28.2083333333333,1.09762088242225,0.589667985677817,0.196512126661958,0.179034610045219
"RAD51",7,11.66566,0.435542160805588,1.93629004779759,0.0992210473841139,0.22781043102829
"BOI2",2,35.025,1.32881066302119,0.459619407771255,0.0343645195778288,0.0258611106413742
"TDH3",5,31.854616,1.2771738038549,3.27339327568198,0.123985679510569,0.0970781573630331
"MDM38",5,24.69,0.951599835645813,7.19317384747512,0.268181998201861,0.28182224098416
"MGM1",5,20.89,0.810262320223233,6.27170232074195,0.255536273851918,0.315374746516062
"CPA2",5,28.67,1.12113605267101,6.71905871383782,0.196593615025002,0.175352147990098
"ATG32",6,21.5666666666667,0.883259463276585,3.25939667218746,0.19108643815213,0.216342361556213
"SNF7",3,21.975,0.802751379042528,2.79049726751344,0.113368690228217,0.141225157860751
"POR1",7,13.8839285714286,0.544540140178476,4.0465566270243,0.112734642461774,0.207027240314782
"MTC4",1,33.86667,1.3546668,NA,NA,NA
"TIS11",4,32.225,1.24921323085453,2.05527775900647,0.134118300614802,0.107362215914938
"FLX1",3,25.8333333333333,1.06228338667354,4.71495846570607,0.0336242640460588,0.0316528192645001
"TMA29",2,36.025,1.33902144000887,3.3587572106361,0.0562767064887971,0.0420282340575698
"MNN11",3,27.1916666666667,1.04576644523357,1.82111458544852,0.0445824814129622,0.042631394051857
"MNN9",2,17.718182,0.720735110671745,21.3289115608427,0.877912923872837,1.21807986162156
"HOG1",6,22.7791666666667,0.87809624820109,1.14601665200235,0.0871653516613915,0.0992662841231387
"ARO8",2,29.875,1.11869653724857,2.29809703885628,0.00607845274886398,0.00543351351011946
"JHD2",5,25.52,1.31346495693232,5.66961197966845,0.342087982834293,0.260446981115706
"VMA13",5,5.6213388,0.238062024613063,2.4562017973748,0.127900805521758,0.537258328915095
"ELP4",2,33.675,1.3339987534398,0.106066017177981,0.0536728922450851,0.0402345895051897
"RTN1",3,30.0166666666667,1.16957232537719,1.78629038326173,0.0993307020907516,0.0849290804300774
"LSB1",2,35.375,1.36031315769176,4.91439212924651,0.243571728611425,0.17905562938517
"SLX5",4,28.44375,1.07800937551612,2.39803522006385,0.14250269115056,0.132190586081251
"RPS8A",4,27.86125,1.04861727968698,2.60182748275131,0.0869649820431515,0.0829330049463914
"RPL21A",5,26.307142,0.963133929546921,5.08647885343289,0.193699756923619,0.201114041340792
"AAC3",4,29.30625,1.07640450950312,1.78213063026629,0.0877834649518365,0.0815524871707925
"YMR010W",2,35.5,1.30592533789285,4.59619407771256,0.138678021428358,0.106191385835364
"BRE5",4,28.0479175,0.990923652395392,4.57654343880018,0.273770227783932,0.276277821325728
"YBR238C",4,31.53125,1.12966045397396,4.55802291752319,0.119825734801285,0.106072346234444
"REI1",5,36.165,1.32132282601774,5.25343934960707,0.23225775199002,0.175776689403005
"SCP160",4,26.28125,0.955760231370793,3.32611979890482,0.200000982398171,0.209258531411504
"ACO1",4,27.975,1.08898664071082,3.41821103307953,0.0909757058466253,0.0835416179093274
"AVO2",4,25.9125,1.04913520344843,4.79798134635807,0.120318930600049,0.114683913193046
"RPL12B",4,31.8464275,1.174288309996,2.86492998724664,0.106591049319416,0.0907707659286669
"ARR1",2,28.835525,0.986475778063483,0.828057396108507,0.177980550351165,0.18042059856812
"PMT5",2,30.75,1.2183424226131,3.95979797464466,0.296019154990623,0.242968766002353
"UGA3",5,29.01,1.17479980654073,1.34322373415601,0.200353929341734,0.170543039100158
"MRPL10",3,34.775,1.35935842950634,6.20841163261586,0.191616912319407,0.140961285971496
"CST26",1,36.8,1.42084942084942,NA,NA,NA
"YTA12",6,22.4541666666667,0.915835899400906,2.80447930401825,0.0846005701721115,0.0923752500065274
"RPL37B",3,29.9566666666667,1.22183489969082,4.81909050893769,0.0602513165591658,0.0493121587658135
"UPF3",2,24.4,0.954385227098945,0.141421356237309,0.0279587793662306,0.0292950672038556
"YRO2",2,33.8375,1.25755970873954,1.57331258814007,0.028736300748068,0.0228508440182697
"ATP1",4,6.95,0.297043383184311,1.796292478041,0.101730936367915,0.342478379007662
"FCY2",2,29.8125,1.26058776573581,1.75008928343671,0.254908460619017,0.202213973154202
"YIR042C",6,30.4347216666667,1.17847384908027,2.90674148572188,0.143440410881733,0.121717092826183
"RDS1",6,28.8970766666667,1.10528686359642,6.52618559248407,0.161901263091039,0.146478953494696
"MNN5",2,24.57019,0.849220136777941,7.00715950098184,0.149212324839397,0.175705118587424
"MIG1",6,27.3416666666667,0.971662474781619,2.66873877827461,0.152347659945587,0.156790720954648
"CYC1",3,30.0333333333333,1.25682607961921,0.922406273468114,0.220892059626233,0.175753879719903
"FTR1",2,28.6875,1.23079506051012,2.10364267402998,0.17315456956896,0.14068513526305
