"gene","eta","epsilon","xc","mean_rela","steepness_rela","skewness_rela","scaling","length","eta_rela","epsilon_rela","xc_rela","scaling_rela","hard_cluster","xc_epsilon_rela"
"DDP1",0.124684335261743,0.13007324370532,0.185708235484912,1.05927216563234,0.810429488363725,2.07344431170469,0.189570511636275,0.198620664838244,0.6277510719405,0.654882732424902,0.934989496869078,0.954434986866349,"eta",0.654882732424902
"DEG1",0.0219141136485729,0.0717829231003446,0.0784862209225594,1.07315678775469,0.975442698644394,-0.504303493943961,0.0245573013556059,0.0771684951547932,0.283977465215761,0.930210223179219,1.0170759552214,0.318229626045526,"eta",0.930210223179219
"DEP1",0.00511762409457065,0.0411891682830995,0.0584190351072836,1.03698926944763,0.967309478549149,-1.14088162075218,0.0326905214508507,0.0493647267489418,0.103669653041893,0.834384610140327,1.18341655985234,0.662224296654321,"eta",0.834384610140327
"DER1",0.0142045157405551,0.317372194694939,0.33158618121595,1.27352260526964,0.818445480338332,-0.987714304806803,0.181554519661668,0.328293556444642,0.0432677262824996,0.966732939056191,1.01002951385024,0.553024925703293,"eta",0.966732939056191
"DGK1",0.689177494153559,0.257626662241618,0.074107070599388,1.38739357700824,1.57068465695572,-0.827650620731926,0.570684656955716,0.689749781581626,0.999170297050685,0.373507421272203,0.107440513325655,0.82737924997542,"xc",0.01
"DHH1",0.24809810242705,0.092533627761551,0.00287840683480026,0.807488114232643,0.834303718511138,-2.75632542416669,0.165696281488862,0.254000165080537,0.976763547962199,0.364305384337884,0.0113323030081008,0.652347140941125,"xc",0.0113323030081008
"DIA3",0.190789805576216,0.217475094968568,0.286270779857307,1.10000954080122,0.710221550597822,1.61136856412497,0.289778449402178,0.306550906032262,0.622375604905687,0.70942571262758,0.933844181257055,0.945286553391173,"eta",0.70942571262758
"DID2",0.26548788598718,0.257396144126232,0.157036136280343,1.31020380322303,1.11547060983135,0.852547817927522,0.115470609831346,0.330998279857849,0.802082373664287,0.77763589658766,0.474431880273771,0.348855619071303,"scaling",0.474431880273771
"DIE2",0.0739167560263315,0.035063262444832,0.0187533362805129,1.05998726165992,1.04768966943411,-0.583549382732733,0.0476896694341118,0.0766340402966633,0.964542072167764,0.457541613480069,0.244712874434332,0.622303995058815,"xc",0.244712874434332
"DIF1",0.212269916196694,0.10273385067248,0.0200762761796084,0.82087953771729,0.869318099627894,-0.275172363486043,0.130681900372106,0.221724827417312,0.957357453692711,0.463339409795201,0.090545909600924,0.589387764529171,"xc",0.090545909600924
"DIP5",0.215097383278435,0.0482451040427268,0.128318592067617,0.941468971746918,0.778382386503541,-1.00837116992847,0.221617613496459,0.229216595996513,0.93840231045795,0.210478232751788,0.559813705939375,0.966848026570597,"epsilon",0.210478232751788
"DJP1",0.198608324944628,0.147294647416558,0.220632478677637,1.03471111782104,0.738892329506574,2.27456061979589,0.261107670493426,0.263404778413167,0.754004259683927,0.559195046892876,0.837617601346477,0.991279171419822,"epsilon",0.559195046892876
"DLS1",0.182960322449587,0.265626592006779,0.203716550141338,1.29561779776164,1.02917825344942,-0.805321842194091,0.0291782534494156,0.297054292727439,0.615915430037099,0.894202166102016,0.685788945417655,0.0982253216457907,"scaling",0.685788945417655
"DLT1",0.193470624860224,0.30868432064196,0.373806883291971,1.17948523219062,0.665058878989039,-0.654250672823221,0.334941121010961,0.380000661997583,0.509132336357495,0.812325744432317,0.983700610748801,0.881422467135311,"eta",0.812325744432317
"DNF1",0.113372800737844,0.0898161620588211,0.143399599052213,1.0306656519864,0.841620960072627,-0.61574585076333,0.158379039927373,0.161320496218141,0.702779890935492,0.556756048762521,0.888911219677291,0.98176638207962,"epsilon",0.556756048762521
"DNF2",0.387399602931577,0.20023549728827,0.0349267778417003,1.28545345031456,1.27321526959706,-0.790438382246662,0.273215269597056,0.395133212774473,0.980427841566154,0.506754407918013,0.088392412261318,0.69145103667354,"xc",0.088392412261318
"DNM1",0.239971369153595,0.0908131697359116,0.17447780777826,0.962404333799561,0.735001930261666,-1.16911341514291,0.264998069738334,0.267651659965146,0.896580911117251,0.339296119993194,0.651883899397379,0.990085657502902,"epsilon",0.339296119993194
"DOA1",0.0301454578561207,0.226047862898514,0.243003692485245,0.828951876126277,1.18560948278506,0.264790540325679,0.185609482785059,0.25240511242932,0.119432833851819,0.895575611456023,0.962752656419718,0.735363404483475,"eta",0.895575611456023
"DOA4",0.0334254985457082,0.0581593263568866,0.0860991167732503,1.03995553714845,0.931072303258973,-0.112882613485104,0.0689276967410269,0.0796710256419764,0.419543971931714,0.729993443516612,1.08068292179594,0.86515387727996,"eta",0.729993443516612
"DOC1",0.772797890824318,0.0179597538058036,0.0984333628365363,0.450008123011296,0.448150996193358,4.74836570451902,0.551849003806642,0.779120265270992,0.991885239380246,0.0230513241746534,0.126339112489006,0.708297586913234,"epsilon",0.01
"DOG1",0.116039598352327,0.116302786964011,0.169927840933108,1.05181042683729,0.825166489319396,1.9884765672829,0.174833510680604,0.18234877785707,0.636360713331907,0.637804038671278,0.931883629438428,0.958786303561864,"eta",0.637804038671278
"DOM34",0.106518583986486,0.43500733254112,0.399718866247271,1.42542691180586,0.880615759357896,1.46655846172392,0.119384240642104,0.44186044652397,0.241068384428719,0.984490320333575,0.90462694588706,0.270185398085021,"eta",0.90462694588706
"DOS2",0.288212751102816,0.27000490646722,0.355312133216896,1.08871533781263,0.605444841309252,1.65126162455515,0.394555158690748,0.404405964857952,0.712681750883795,0.667658071171278,0.878602602564727,0.975641293593027,"epsilon",0.667658071171278
"DOT1",0.0717270917822062,0.059524198828539,0.100767457195587,1.02462646941067,0.895255838584448,1.25335587086013,0.104744161415552,0.107600196776222,0.66660744061071,0.553197862196595,0.936498818911593,0.973456968981104,"epsilon",0.553197862196595
"DOT5",0.177482385349678,0.221753664772365,0.162312643262468,1.25475840829903,1.04578735780057,1.52925494515299,0.0457873578005725,0.258840353757706,0.68568282639505,0.856719833492206,0.627076268851049,0.176894201911936,"scaling",0.627076268851049
"DPB4",0.174288932964525,0.096333335080077,0.165864430674628,1.00477215081884,0.785897752131643,3.53493392114316,0.214102247868357,0.214155424787048,0.813843184863677,0.449829067724382,0.7745049224859,0.999751690069284,"epsilon",0.449829067724382
"DPL1",0.247513551967789,0.0272299794012791,0.0610254546069669,0.860073672281204,0.795538916641332,0.754720456585252,0.204461083358668,0.247757364768574,0.999015921076605,0.109905832372386,0.246311364604518,0.825247247643483,"epsilon",0.01
"DPP1",0.113596740245655,0.302413118362766,0.347848137906585,1.21540733730973,0.736399309886744,2.46342891816103,0.263600690113256,0.340419806702039,0.333696036509072,0.888353475353039,1.02182108989636,0.774340049913662,"eta",0.888353475353039
"DRS2",0.936863022405386,0.0517403399732837,0.0684546290740249,0.263776935378208,0.390629888493874,8.29957861028116,0.609370111506126,0.955696779150213,0.980293167084257,0.0541388661153491,0.0716279792581214,0.6376186723659,"epsilon",0.01
"DSE3",0.0137811667356983,0.0171135189950638,0.0263985298179016,1.02386861270231,0.999586494057746,-1.91373497085393,0.000413505942254311,0.0238721942748702,0.577289484871758,0.716880853013119,1.10582753784351,0.0173216562119554,"scaling",0.716880853013119
"DSE4",0.0208796580940599,0.131167261335668,0.153774105009698,1.10726797546669,0.902761528469605,-0.198785695917698,0.0972384715303952,0.144781693961251,0.144214765850495,0.905965787157963,1.06211013839121,0.671621313923983,"eta",0.905965787157963
"DSF2",0.0943159889181927,0.211971583970506,0.188763802015621,1.2203405781456,0.969656367227345,0.068990049554234,0.0303436327726547,0.22242011246148,0.42404433607382,0.953023454689677,0.848681353168149,0.136424860309833,"scaling",0.848681353168149
"DSK2",0.135095484593108,0.335184396650006,0.292557080839717,1.3438588133748,0.950214522920359,-1.47574891462391,0.0497854770796411,0.347444207411168,0.388826412158988,0.964714303765456,0.84202607094699,0.143290565845366,"scaling",0.84202607094699
"DSS1",0.0334818359284736,0.132809999795138,0.159829095954944,1.10345043933224,0.890317260702604,-1.76511436710453,0.109682739297396,0.150772333993388,0.222068830810444,0.880864521212238,1.0600691235698,0.727472583280468,"eta",0.880864521212238
"DST1",0.294732856776971,0.0888511832870867,0.181655942517906,0.926338753901125,0.693076699050803,4.1980708066487,0.306923300949197,0.315638863010229,0.933766057722173,0.281496335526362,0.575518302104703,0.972387550829728,"epsilon",0.281496335526362
"DUN1",0.452202589479932,0.0173338074446912,0.126980881215937,0.753573004445449,0.620005987156667,2.44507639479651,0.379994012843333,0.452903647517683,0.998452081272488,0.0382726161286092,0.280370630512485,0.83901733829268,"epsilon",0.0382726161286092
"DUR1,2",0.178189631475541,0.106002473799111,0.0314356540517636,0.837396537891432,0.89970037673061,0.909474623977867,0.10029962326939,0.19104947086468,0.932688432315797,0.554843064046968,0.164541958213689,0.524992939344135,"xc",0.164541958213689
"DYN1",0.504405354085546,0.0235297948967011,0.0889927054093676,0.678555498696339,0.610248867155393,-0.473487913891753,0.389751132844607,0.50520541660993,0.998416361942923,0.0465747082733052,0.176151526653324,0.771470613794971,"epsilon",0.01
"EAF7",0.0480441422927611,0.266941468282096,0.247512713861027,0.77030541154899,1.13368166406158,0.489899236673434,0.133681664061584,0.265763788485101,0.180777609194319,1.00443130271324,0.931325954043221,0.503009325776068,"eta",0.931325954043221
"EAP1",0.688878099927442,0.0333195896225817,0.14904832640782,0.569684409263215,0.461309280009842,1.62628759376759,0.538690719990158,0.689462979016758,0.999151688912796,0.048326872706202,0.21618031851453,0.781319282375949,"epsilon",0.048326872706202
"ECM10",0.399407025165521,0.017424131930309,0.123529005519414,0.793464373054773,0.656437678449851,1.58414157968653,0.343562321550149,0.400864109127502,0.996365142379166,0.0434664304774836,0.308156811015783,0.857054332696252,"epsilon",0.0434664304774836
"ECM13",0.303245450566889,0.0482791920964231,0.143428768462272,0.886581247368014,0.709054352976543,2.14535659050618,0.290945647023457,0.312271008853678,0.971097034207815,0.154606706122519,0.459308627428423,0.931708800286955,"epsilon",0.154606706122519
"ECM17",0.0961381239320396,0.380120510959711,0.351421282136901,1.37174984920137,0.89357387048372,-0.2170246574182,0.10642612951628,0.386683942548762,0.248621970952198,0.983026366324422,0.908807538840551,0.275227693228714,"eta",0.908807538840551
"ECM18",0.213878738957403,0.10022225611701,0.178452709981865,0.985814661147888,0.751044967254058,-1.3125993234532,0.248955032745942,0.249358842169036,0.857714677759123,0.401919800578282,0.715646208610862,0.998380609167168,"epsilon",0.401919800578282
"ECM19",0.203793860940212,0.0282141443186207,0.0513268702808557,0.885239631008733,0.8312947043564,1.10457004137312,0.1687052956436,0.204037788336392,0.998804498920673,0.138279014630882,0.251555707887964,0.826833583225575,"epsilon",0.01
"ECM21",0.0547581146806793,0.282659061914302,0.311666579566009,1.22519620616419,0.79746814238854,0.833562421845408,0.20253185761146,0.302873710675411,0.180795205231145,0.933257169412193,1.02903146948935,0.668700684386942,"eta",0.933257169412193
"ECM30",0.148363671720443,0.0445278934397002,0.00669145803087675,1.09077640262593,1.11725394961515,-0.167068495382891,0.117253949615145,0.148286358017374,1.00052138109063,0.300283141585305,0.0451252436187876,0.790726478031159,"xc",0.01
"ECM32",0.0924079130526836,0.160177493308523,0.205524405242795,1.10074116841342,0.823180822450989,2.96375753571432,0.176819177549011,0.203503819527816,0.454084416042387,0.787098216044192,1.00992898177374,0.868873999314997,"eta",0.787098216044192
"EDE1",0.362774581119361,0.286878476501268,0.179755270008919,0.583220751806846,0.876432376096637,-0.364303935623647,0.123567623903363,0.434711282809146,0.834518438939695,0.659928756961245,0.413504956317956,0.284252166414584,"scaling",0.413504956317956
"EGD2",0.290092817265038,0.115799410171372,0.0189439045513037,0.762435155535838,0.816338880650099,3.17143417162971,0.183661119349901,0.300280638879932,0.966072332692193,0.38563728451928,0.0630873326431093,0.611631572501545,"xc",0.0630873326431093
"EHT1",0.446438595894343,0.0254968695583277,0.134692475423425,0.764838153078613,0.619076276260302,1.94651040437951,0.380923723739698,0.447665028291462,0.997260379257681,0.0569552409658576,0.300877814685426,0.850912400268375,"epsilon",0.0569552409658576
"EKI1",0.264199890790545,0.025869022609602,0.147573902852006,1.05868036007289,1.29101187046208,3.4451921885787,0.291011870462081,0.296869151998188,0.889954005029653,0.087139476888996,0.497100833342585,0.980269820907012,"epsilon",0.087139476888996
"ELM1",0.854214183395146,0.323618689758667,0.202087418690043,0.135471754464472,0.6310280908234,4.34284009063128,0.3689719091766,0.939973061896012,0.908764535945443,0.344285068240039,0.214992776795554,0.392534556716285,"xc",0.214992776795554
"ELP2",0.159581148234025,0.112387801579978,0.177804694048871,1.02626779232716,0.789773822118118,-1.27871025660739,0.210226177881882,0.211860904323019,0.753235471848623,0.530479193124858,0.839252030085631,0.992283963639442,"epsilon",0.530479193124858
"ELP4",0.343118727362588,0.210530415839389,0.0694648688263882,1.28566286311281,1.22045884071369,-1.24724307316151,0.220458840713686,0.360839814613952,0.950889323922521,0.583445637961619,0.192508880708482,0.610960408982434,"xc",0.192508880708482
"EMI1",0.161788019658613,0.0742448411760084,0.141375011341428,0.992897280692856,0.808353700825109,1.66849962280932,0.191646299174891,0.191777873095381,0.843621931181537,0.387139767365564,0.73718103689217,0.999313925436934,"epsilon",0.387139767365564
"EMI5",0.00613753451970391,0.245219482539671,0.259611376875685,1.21265014606677,0.859059085062523,-1.57568211761015,0.140940914937477,0.255116495204901,0.0240577721749213,0.961205908472202,1.01761893783926,0.552457083671828,"eta",0.961205908472202
"EMP24",0.0595974936606368,0.278812695925422,0.30950941559659,1.21962777286877,0.794899465420581,-0.30310788422017,0.205100534579419,0.300503889991558,0.198325198593306,0.927817260313185,1.02996808329265,0.682522061811516,"eta",0.927817260313185
"EMP46",0.0309287052321207,0.363558153774894,0.369062504973403,0.699819392586535,1.23478828501599,2.92627698634338,0.23478828501599,0.381095704315683,0.0811573179174453,0.953981243183308,0.968424731095074,0.616087461383457,"eta",0.953981243183308
"EMP47",0.0729260644012625,0.106801000938961,0.0926033984927563,1.12123840529444,1.0048729703906,-0.224059174315548,0.00487297039060275,0.121336296130902,0.601024316108901,0.880206536251449,0.763196186513328,0.0401608632040788,"scaling",0.763196186513328
"EMP70",0.0135742286630071,0.390905101125888,0.432109713323411,0.690966404499169,1.31501491545019,-1.88610955391735,0.315014915450187,0.441289202342704,0.0307603915775519,0.885825211790051,0.979198473539435,0.713851401253066,"eta",0.885825211790051
"ENB1",0.197322826541438,0.00830966637814766,0.085603926267139,0.918683828459013,0.815446030325649,1.95117112758696,0.184553969674351,0.201674211233476,0.978423693017448,0.0412034157829316,0.424466399266272,0.915109416050698,"epsilon",0.0412034157829316
"ENO1",0.170578292094671,0.123097195826978,0.190859437239296,1.02949316939125,0.774850112743276,-0.750003353879923,0.225149887256724,0.227073377507043,0.751203394987949,0.54210316144683,0.840518775625189,0.991529212841079,"epsilon",0.54210316144683
"EOS1",0.157817601916406,0.4116287406352,0.46260975884956,1.2919887713248,0.650721820954304,0.0352806770002319,0.349278179045696,0.455250138865704,0.346661293304869,0.904181471884466,1.01616610156823,0.767222564535517,"eta",0.904181471884466
"EPT1",0.177229183453248,0.0747451552397257,0.145635311801643,0.984990499931544,0.795077440511594,1.37353809632633,0.204922559488406,0.205471507707479,0.862548707753493,0.363773819901771,0.70878592086343,0.997328348707823,"epsilon",0.363773819901771
"ERF2",0.314067520773434,0.183160756836746,0.27571073389596,0.994986445382095,0.628224858321475,0.195951624941772,0.371775141678525,0.371808945158658,0.844701357680935,0.492620630088895,0.741538732421592,0.999909083736222,"epsilon",0.492620630088895
"ERG4",0.218743563100037,0.139429355819011,0.217303181819684,1.01640611032368,0.726413546921069,1.58505111096074,0.273586453078931,0.274077922796169,0.798107198377726,0.508721586899591,0.792851826964885,0.99820682486125,"epsilon",0.508721586899591
"ERG5",0.0888902187796379,0.0914897377309127,0.0700853674014046,1.11329837683118,1.02917849630252,0.913895908317564,0.0291784963025168,0.116995328278769,0.759775796926148,0.781994794808532,0.599044153578592,0.249398815591954,"scaling",0.599044153578592
"ERG6",0.188438614526207,0.194340394787644,0.263580094106868,1.08109729345769,0.723562373233219,2.25489972850591,0.276437626766781,0.288087716674301,0.65410152401342,0.674587577114079,0.914929998229878,0.959560615627735,"eta",0.674587577114079
"ERP2",0.245854981939658,0.117034191189829,0.0273916915241857,0.789625985214728,0.851237585998699,-0.940831005885217,0.148762414001301,0.257657683596605,0.954192316362568,0.454223563435666,0.106310400457806,0.577364555656749,"xc",0.106310400457806
"ERV14",0.156200799786465,0.0507024108470126,0.0175184521505173,0.893126304068968,0.88458097269855,1.32745730780965,0.11541902730145,0.157300790669251,0.993007086117581,0.32232775583196,0.111369129652708,0.733747280038383,"xc",0.01
"ERV25",0.155460150328127,0.297322508846034,0.354010924902679,1.18971705845922,0.70249161943838,1.01773208509196,0.29750838056162,0.352850958302253,0.440583046950262,0.842629166367027,1.00328741235678,0.843155937546792,"eta",0.842629166367027
"ERV29",0.0925610350226351,0.216499440547765,0.172320147315522,0.792485605741482,1.05061965348313,1.99556240183765,0.0506196534831305,0.213599094434484,0.43334001610679,1.01357845697314,0.806745682942851,0.236984401161198,"scaling",0.806745682942851
"ERV41",0.0284871622925596,0.097835645421588,0.102009693207532,1.09785413523596,0.967072841458359,-0.0257219473274994,0.0329271585416409,0.103245481995113,0.275916793084543,0.947602195573253,0.988030577573943,0.318921059840656,"eta",0.947602195573253
"ERV46",0.17032891250767,0.147390181483306,0.214234784975532,1.05040428766506,0.762456666365493,2.74969809492401,0.237543333634507,0.242832097485519,0.701426682351279,0.606963342200245,0.882234215303053,0.978220491006848,"epsilon",0.606963342200245
"ESBP6",0.195431011840664,0.00603431363752082,0.0711672317086071,0.908019620107439,0.825252624272301,1.15526848491445,0.174747375727699,0.197476671049766,0.989641008235415,0.0305570962151783,0.36038298260898,0.884901364797976,"epsilon",0.01
"ESC1",0.493236085019244,0.00143269061215565,0.110433143016536,0.705779544261188,0.603940036360723,-0.140585875188481,0.396059963639277,0.493385418687156,0.99969732857467,0.00290379601401251,0.223827334237777,0.80273949865229,"epsilon",0.01
"EST2",0.656908060514908,0.183158816254509,0.0671745231204447,0.4225277042577,0.624205220158647,-0.349163578764996,0.375794779841353,0.688981834960758,0.953447576092224,0.265839833447773,0.0974982498983746,0.54543496036112,"xc",0.0974982498983746
"EST3",0.891218339160285,0.0574282300670541,0.0611155581664671,0.304227870368158,0.415884255661516,4.61103979166055,0.584115744338484,0.908454764507584,0.981026655348501,0.0632152885434888,0.0672741897056305,0.642977247915141,"epsilon",0.01
"ETR1",0.20712516521817,0.164742806036556,0.239257844544582,1.04490686764306,0.722928276502937,-0.381251930825509,0.277071723497063,0.28068731129701,0.737921369730177,0.586926445927697,0.852399930153631,0.9871188056801,"epsilon",0.586926445927697
"EUG1",0.0936636894255975,0.19210225818373,0.236708187595265,1.12777973952541,0.806043333160354,0.45225652555595,0.193956666839646,0.23226461298426,0.403262848447537,0.827083625505828,1.01913151794374,0.835067659888381,"eta",0.827083625505828
"EXO1",0.246909453706198,0.0112105854376663,0.0984322524588514,0.891812176718756,0.773733220662842,-1.73494690926648,0.226266779337158,0.250801237114062,0.98448259883944,0.0446990834920316,0.392471159997051,0.902175690761264,"epsilon",0.0446990834920316
"FAB1",0.740092103413704,0.108991924715328,0.00739648665347979,0.405865037788279,0.527776673300787,-0.208673276858558,0.472223326699213,0.758940856457995,0.975164398010857,0.143610564364656,0.00974580112605806,0.62221360555432,"xc",0.01
"FAU1",0.263338968101703,0.0876951677029012,0.175602092882241,0.945406581400146,0.718139466184821,2.52867945321572,0.281860533815179,0.287098940919322,0.917241168701155,0.305452773256814,0.611643123168422,0.981754000598646,"epsilon",0.305452773256814
"FBP1",0.165849511750317,0.0631423140139518,0.13159631707811,0.981430164201394,0.810987331051677,2.48458590974414,0.189012668948323,0.189922689072568,0.873247491177565,0.332463247662977,0.692894133506228,0.995208470727276,"epsilon",0.332463247662977
"FCY2",0.0994519188375467,0.189009955968608,0.235429846222467,1.12234340619024,0.802481529453396,-0.961216460418978,0.197518470546604,0.232339095387107,0.428046423576913,0.813509046567014,1.01330275832489,0.850130152299646,"eta",0.813509046567014
"FEN1",0.284402530185357,0.0992180968085945,0.190160779281373,0.941827283344296,0.695428049099935,0.502598600727986,0.304571950900065,0.310077632598961,0.917197824949821,0.319978245373532,0.613268289258764,0.98224418300427,"epsilon",0.319978245373532
"FET3",0.182598019944404,0.143500172144558,0.213378291569901,1.04038072594151,0.754162869332148,-1.05974674623358,0.245837130667852,0.249131487055662,0.732938345539628,0.576001748476282,0.856488652204075,0.986776635796847,"epsilon",0.576001748476282
"FET5",0.667732034766499,0.0813661148419806,0.521898781197976,1.08013746889103,1.9053663847472,1.59673258265811,0.905366384747203,0.908906103263963,0.734654583535762,0.0895209247135513,0.574205387469388,0.996105517936288,"epsilon",0.0895209247135513
"FHL1",0.0161590037571035,0.0145662838772321,0.00709534418168592,0.998186815083766,1.02124428702873,1.60895173843891,0.0212442870287264,0.0213215236533267,0.757872843415776,0.683172746660594,0.332778477610293,0.99637752789828,"xc",0.332778477610293
"FIG4",0.240173968338143,0.294159693673289,0.204651549534045,0.659656041377865,0.973008250186831,-0.669873643245452,0.0269917498131692,0.34141260188892,0.703471304249878,0.861595887339257,0.599425880596608,0.0790590319860281,"scaling",0.599425880596608
"FIT1",0.0848670842248268,0.0292749648248126,0.00772457771609821,1.05858608578099,1.06216733768105,-1.72881260958938,0.0621673376810483,0.0854231076552887,0.993490948225559,0.342705453224051,0.0904272617576675,0.727757856011451,"xc",0.0904272617576675
"FIT2",0.0123400274934008,0.0771200502749765,0.0876698126023753,1.07412291188593,0.96330508592867,-2.2652378889818,0.03669491407133,0.0827086620926216,0.149198731803711,0.932430150890524,1.05998344531553,0.443664703827962,"eta",0.932430150890524
"FIT3",0.317809879311212,0.164708510172249,0.0634726445452423,0.70596165894627,0.826780687431511,0.0974510343737842,0.173219312568489,0.341267455606786,0.931263365696956,0.482637613010567,0.185990909775987,0.507576417623821,"xc",0.185990909775987
"FKH1",0.043091729426642,0.139498655433007,0.137752309599829,1.13910292051106,0.95828569932644,-0.431058891776327,0.0417143006735604,0.145222950580786,0.296728094659325,0.960582710068304,0.948557435645812,0.287243169944789,"scaling",0.948557435645812
"FKS1",0.40654852812747,0.0346690252213777,0.0728494450308326,0.745238489612467,0.682571459672896,-2.20153706517984,0.317428540327104,0.407018802255047,0.998844588689831,0.0851779451693569,0.17898299692107,0.779886674935956,"epsilon",0.01
"FLO10",0.103621422533025,0.0875912537907958,0.0594853126167564,1.11464113856584,1.04599800806288,2.55847629366632,0.0459980080628755,0.123524926219063,0.838870547870306,0.70909780294431,0.481565255187954,0.372378348814401,"scaling",0.481565255187954
"FLX1",0.240609081202783,0.118145313915146,0.201028009191057,0.98523001064945,0.719877260466755,2.73309251880437,0.280122739533245,0.280511856770842,0.857750128542134,0.421177611795789,0.716647101855955,0.998612831407283,"epsilon",0.421177611795789
"FMO1",0.0419358808809024,0.186461402222285,0.204405896092986,0.864871611559931,1.16707803340171,-0.594151818530087,0.167078033401713,0.214883109172857,0.19515671121069,0.867734104090476,0.951242267853437,0.77752985818588,"eta",0.867734104090476
"FMP10",0.181380932264322,0.0467407570251334,0.0279292747375311,0.882845414677188,0.860846046144034,4.73567429173489,0.139153953855966,0.18190387498871,0.997125169959022,0.256953058465821,0.153538646382682,0.76498619869754,"xc",0.01
"FMP27",0.346837291824497,0.113772111561073,0.212633091521367,0.912590202373658,0.64003668755712,5.31894680196195,0.35996331244288,0.370424160964061,0.936324701179921,0.307140093845314,0.574025978672587,0.971759810445529,"epsilon",0.307140093845314
"FMP36",0.39146255709921,0.0596777369915303,0.164305066164217,0.834754156894681,0.637601160324532,3.60074563337252,0.362398839675468,0.398295251869405,0.982845151334026,0.149832910915789,0.412520775462547,0.909874867888941,"epsilon",0.149832910915789
"FMP42",0.0699625553504596,0.245129286584116,0.280497609828457,1.18516724566652,0.801367671349843,-0.389734285860519,0.198632328650157,0.271554250293952,0.257637489653454,0.902689927772326,1.03293397000719,0.731464627915569,"eta",0.902689927772326
"FMP43",0.0053702939802273,0.106781755606315,0.119980671285381,1.09679695376218,0.940279334839618,-1.73489298367087,0.0597206651603815,0.11373745251603,0.0472165839961153,0.938844270239525,1.05489149467693,0.525074756285443,"eta",0.938844270239525
"FMP45",0.0416809152955193,0.125792305037262,0.155783160730968,1.09396138611836,0.886528490092445,-3.047116456593,0.113471509907555,0.147324558855557,0.282918989334189,0.853844776556194,1.05741474429735,0.770214489620891,"eta",0.853844776556194
"FMP46",0.306447241025036,0.215753339288634,0.306043921970398,1.02868758870881,0.617616789459495,3.47967564888907,0.382383210540505,0.383457817040141,0.799168063362122,0.56265208244809,0.798116268257902,0.997197588751925,"epsilon",0.56265208244809
"FOB1",0.0787262418299899,0.308664470560685,0.343776247503288,1.23754341773938,0.764294213476966,-0.0617446873731916,0.235705786523034,0.33464024430984,0.235256348178787,0.922377017735189,1.02730096976916,0.704355768712613,"eta",0.922377017735189
"FOX2",0.115392624979732,0.217570185239983,0.164360631333647,0.781754583826199,1.02947998902735,1.64615200762277,0.0294799890273532,0.220227453860613,0.523970208785896,0.987933981099778,0.746322170339735,0.133861553183154,"scaling",0.746322170339735
"FPK1",0.040094715477845,0.17809004096943,0.177140403456998,1.17158414361239,0.935232062627114,-0.828566757410923,0.0647679373728863,0.183401210603244,0.21861750719074,0.971040705694668,0.96586278179052,0.353148908667786,"eta",0.96586278179052
"FPR1",0.0966652978443389,0.171888162261303,0.123996620954331,0.825617115713603,1.0154407486906,-1.87752180583046,0.0154407486906003,0.175065150878664,0.552167563670835,0.981852535462282,0.708288430518488,0.0882000136126587,"scaling",0.708288430518488
"FPR3",0.0222443685733015,0.0403078119323498,0.0364654196835984,0.978884376528177,1.04349969347396,0.266906327425601,0.0434996934739609,0.0483538301164693,0.460033228385875,0.833601223217703,0.754137150992271,0.899612158316801,"eta",0.754137150992271
"FPR4",0.179189749716508,0.123464613120698,0.061093289971032,1.16819927302693,1.10112733046511,0.971878057721605,0.10112733046511,0.196259349876097,0.913025289391992,0.629089076258755,0.311288557766045,0.515273950152967,"xc",0.311288557766045
"FRA1",0.0738254374706772,0.169586793828866,0.155197367476141,1.17613634260379,0.971748231899405,0.60078179507952,0.0282517681005946,0.178387705816995,0.413848236528213,0.950664133787572,0.870000355491736,0.158372842854863,"scaling",0.870000355491736
"FRE6",0.179166138704995,0.0682470821403884,0.139786164728247,0.978483113354129,0.796999916825621,1.27042404671301,0.203000083174379,0.204137233692768,0.877674961416616,0.334319618747759,0.684765646127197,0.994429480120706,"epsilon",0.334319618747759
"FRE7",0.0719960800438939,0.116793929282229,0.0765320418716745,0.879939788239423,1.00181111607661,2.11217334242086,0.00181111607661455,0.120073871385233,0.599598224104133,0.972683964752987,0.637374651027421,0.0150833487395767,"scaling",0.637374651027421
"FRE8",0.115763496171285,0.236195710149013,0.285340599673139,1.15566466668329,0.765248637552642,-3.37171306391152,0.234751362447358,0.281673020760796,0.410985389579055,0.83854573473544,1.01302069648856,0.833417988749142,"eta",0.83854573473544
"FTH1",0.010633320172205,0.120765805582647,0.139819520522845,1.10248870580662,0.917778401628537,0.914841889481992,0.0822215983714634,0.13139378241254,0.0809271182925479,0.919113548337286,1.0641258509771,0.625764757371168,"eta",0.919113548337286
"FTR1",0.0313496162410906,0.146136544739956,0.172134777281248,1.11580903965948,0.885296507971616,0.694242864964152,0.114703492028384,0.162998848923409,0.192330292196243,0.8965495505347,1.05604903604032,0.703707374536624,"eta",0.8965495505347
"FUI1",0.108882419361204,0.344846001138773,0.38675633314403,1.25578001950413,0.72170063259571,1.0973572804913,0.27829936740429,0.377986714416209,0.288058852886853,0.912323073765645,1.02320086498639,0.736267590341414,"eta",0.912323073765645
